POINT;TYPE_CODE;PAS
24295658442561;CDC;PT30M
22303617860990;CDC;PT30M
21513892772636;CDC;PT30M
19901736611506;CDC;PT30M
17654124422592;CDC;PT30M
15490882743009;CDC;PT30M
15240086783387;CDC;PT30M
14890159184179;CDC;PT30M
14529667121252;CDC;PT30M
14388711913076;CDC;PT30M
12570043412452;CDC;PT30M
09613313987599;CDC;PT30M
05212156269564;CDC;PT30M
01528075155136;CDC;PT30M
01384949313542;CDC;PT30M
01184080994339;CDC;PT30M
25874384885827;CDC;PT10M
24373516636589;CDC;PT10M
19670622255970;CDC;PT10M
19535600510550;CDC;PT10M
19391316866750;CDC;PT10M
19324746672294;CDC;PT10M
19320694573824;CDC;PT10M
19312011513166;CDC;PT10M
14359913127723;CDC;PT10M
04343125860198;CDC;PT10M
19158900070208;CDC;PT10M
01175832045706;CDC;PT30M
01225180873690;CDC;PT30M
01320405101819;CDC;PT30M
01554847958410;CDC;PT30M
02226917434273;CDC;PT30M
02238494864266;CDC;PT30M
02252387770082;CDC;PT30M
02252387770082;CDC;PT30M
02284659841912;CDC;PT30M
02297539766545;CDC;PT30M
02338350171520;CDC;PT30M
04108248891970;CDC;PT30M
04334732218323;CDC;PT30M
05237916010299;CDC;PT30M
05237916010299;CDC;PT30M
05479739483523;CDC;PT30M
05492185177646;CDC;PT30M
05513024518699;CDC;PT30M
07298118598186;CDC;PT30M
07338205428014;CDC;PT30M
07432706155972;CDC;PT30M
07464254670805;CDC;PT30M
07500289361095;CDC;PT30M
09311143262229;CDC;PT30M
09517655553060;CDC;PT30M
09589001391990;CDC;PT30M
09643560027074;CDC;PT30M
09764688778454;CDC;PT30M
12289146126725;CDC;PT30M
12551230068716;CDC;PT30M
14207091079460;CDC;PT30M
14207091079460;CDC;PT30M
14208104139067;CDC;PT30M
14248190905502;CDC;PT30M
14261649781668;CDC;PT30M
14279160625604;CDC;PT30M
14416642481458;CDC;PT30M
14588567237705;CDC;PT30M
14588567237705;CDC;PT30M
14762373340747;CDC;PT30M
14841678701706;CDC;PT30M
15557597638414;CDC;PT30M
16156005590650;CDC;PT30M
16161649662862;CDC;PT30M
16162518013173;CDC;PT30M
16317800269246;CDC;PT30M
16546454323660;CDC;PT30M
17125036098028;CDC;PT10M
17125036098028;CDC;PT30M
17297829202301;CDC;PT30M
17666714880977;CDC;PT30M
19105209614079;CDC;PT30M
19183212705526;CDC;PT30M
19188711924531;CDC;PT30M
19306656954549;CDC;PT10M
19314905869111;CDC;PT10M
19340231441003;CDC;PT30M
19345296647452;CDC;PT30M
19348335670931;CDC;PT10M
19379450007121;CDC;PT10M
19457452956012;CDC;PT30M
19481765489836;CDC;PT30M
19484225738851;CDC;PT30M
19527641099293;CDC;PT30M
19531548412192;CDC;PT10M
19581765444195;CDC;PT30M
19612735155978;CDC;PT10M
19748046194162;CDC;PT30M
19776989845708;CDC;PT30M
19904920316933;CDC;PT30M
19921707571009;CDC;PT30M
19987264811060;CDC;PT30M
21194211261280;CDC;PT30M
21287698860981;CDC;PT30M
21307525282223;CDC;PT30M
21428364642921;CDC;PT30M
21543849423722;CDC;PT30M
21559479000360;CDC;PT30M
21588422479133;CDC;PT30M
22217655514588;CDC;PT10M
22334298074176;CDC;PT30M
22398697454210;CDC;PT30M
22408393573844;CDC;PT30M
22509117168799;CDC;PT30M
22510564315508;CDC;PT30M
23171924674201;CDC;PT30M
23225036077435;CDC;PT30M
23266280625702;CDC;PT30M
23330824879761;CDC;PT10M
24153111411086;CDC;PT10M
24202749565308;CDC;PT30M
24230824842334;CDC;PT10M
24270188092595;CDC;PT10M
24328509217910;CDC;PT30M
24337771292187;CDC;PT30M
25132706073410;CDC;PT30M
25151808932820;CDC;PT30M
25191750943079;CDC;PT30M
25246309686998;CDC;PT30M
25418958025304;CDC;PT30M
25443849430594;CDC;PT30M
25483212681112;CDC;PT30M
25877279284927;CDC;PT30M
25953979700420;CDC;PT30M
01290738003982;CDC;PT30M
01320549846955;CDC;PT30M
02115918867035;CDC;PT30M
02166425443361;CDC;PT10M
02221707652009;CDC;PT30M
02457018744827;CDC;PT30M
02473950707079;CDC;PT30M
04153979718620;CDC;PT30M
04349782868544;CDC;PT30M
04579739496230;CDC;PT30M
05174674343626;CDC;PT30M
05594211244629;CDC;PT30M
06362952212864;CDC;PT30M
07165412442521;CDC;PT30M
07562518019231;CDC;PT30M
09150072318501;CDC;PT30M
09181331385230;CDC;PT30M
09464978258296;CDC;PT30M
09521997062382;CDC;PT30M
09598986892614;CDC;PT30M
09647467424730;CDC;PT30M
12103328424173;CDC;PT30M
12121707598961;CDC;PT30M
12139507863543;CDC;PT30M
12148191008667;CDC;PT10M
12476845122818;CDC;PT30M
14294500521505;CDC;PT30M
14330969594915;CDC;PT30M
14416497798530;CDC;PT30M
14433284981298;CDC;PT30M
14453690249409;CDC;PT30M
15269175018616;CDC;PT30M
16151664130065;CDC;PT30M
16178726397624;CDC;PT30M
16179739433036;CDC;PT30M
16419392105878;CDC;PT30M
16482054933147;CDC;PT30M
16497539785773;CDC;PT10M
17281041956916;CDC;PT30M
17359478992882;CDC;PT30M
17636468863902;CDC;PT30M
17636468863902;CDC;PT30M
17795803133786;CDC;PT30M
19119681534509;CDC;PT30M
19195079388185;CDC;PT30M
19311432630119;CDC;PT10M
19318379089036;CDC;PT10M
19349927589117;CDC;PT30M
19463241658605;CDC;PT30M
19503907328125;CDC;PT30M
19510564357222;CDC;PT10M
19574674299065;CDC;PT30M
19732706198059;CDC;PT30M
19864688745832;CDC;PT30M
19924457231085;CDC;PT30M
19942257535139;CDC;PT30M
19991172139901;CDC;PT30M
21207525230483;CDC;PT30M
21273661240754;CDC;PT30M
21281620687299;CDC;PT30M
21284081016389;CDC;PT30M
21403617811517;CDC;PT30M
21407525233513;CDC;PT30M
21407525233513;CDC;PT10M
21407525233513;CDC;PT30M
21531114277720;CDC;PT30M
22117800289151;CDC;PT30M
22141533995198;CDC;PT30M
22228219940265;CDC;PT30M
22561070813281;CDC;PT30M
23171056358817;CDC;PT30M
23204486189535;CDC;PT30M
23304196750450;CDC;PT30M
23308683021190;CDC;PT30M
23394790136740;CDC;PT30M
23477858173269;CDC;PT30M
23534008621592;CDC;PT30M
23569898660324;CDC;PT30M
23571201143327;CDC;PT30M
24108827723615;CDC;PT30M
24139218494101;CDC;PT30M
24150072337290;CDC;PT10M
24150651208407;CDC;PT10M
24159768398134;CDC;PT30M
24189580258584;CDC;PT30M
24192040485780;CDC;PT30M
24237916014555;CDC;PT10M
24283646851009;CDC;PT30M
24360202418697;CDC;PT10M
24377713412126;CDC;PT30M
25156874002566;CDC;PT30M
25194645297156;CDC;PT30M
25255571541901;CDC;PT30M
25273950721141;CDC;PT30M
25297395047133;CDC;PT30M
25301736494696;CDC;PT30M
25379739366204;CDC;PT30M
25413892890317;CDC;PT30M
25458900010693;CDC;PT30M
25487120103025;CDC;PT30M
25831693135889;CDC;PT30M
25843849459596;CDC;PT10M
25865846506868;CDC;PT30M
25975832087420;CDC;PT30M
25413458689021;CDC;PT30M
25343125748252;CDC;PT30M
25272937765603;CDC;PT30M
24550506437432;CDC;PT30M
24301013021766;CDC;PT30M
24277568698033;CDC;PT30M
24251374817165;CDC;PT30M
24193342980516;CDC;PT30M
24181476053585;CDC;PT30M
23539073793983;CDC;PT30M
23275108468191;CDC;PT30M
23144862515925;CDC;PT30M
22507235879546;CDC;PT30M
22349927510177;CDC;PT30M
22242402269316;CDC;PT30M
22198552657053;CDC;PT30M
22134587501135;CDC;PT30M
22124023151098;CDC;PT30M
22118668539488;CDC;PT30M
21590159056484;CDC;PT30M
21558465942893;CDC;PT30M
21339363200406;CDC;PT30M
21220839308460;CDC;PT30M
21216063516852;CDC;PT30M
21143560032146;CDC;PT30M
21100578745270;CDC;PT30M
19607814755171;CDC;PT30M
19486685924728;CDC;PT30M
19481041883465;CDC;PT30M
19152387830827;CDC;PT30M
19107090953350;CDC;PT30M
17711577397869;CDC;PT30M
17598697486480;CDC;PT30M
17566136003930;CDC;PT30M
17505354535982;CDC;PT30M
17392619355095;CDC;PT30M
17148335695789;CDC;PT30M
16537192426360;CDC;PT30M
16321852380104;CDC;PT30M
16183067807520;CDC;PT30M
15477568714363;CDC;PT30M
15270911670331;CDC;PT30M
15219681557330;CDC;PT30M
15200578812338;CDC;PT30M
15168740904845;CDC;PT30M
15135889990531;CDC;PT30M
15101447142802;CDC;PT30M
14879450051886;CDC;PT30M
14833863879165;CDC;PT30M
14519826254618;CDC;PT30M
14457452958475;CDC;PT30M
14444862517727;CDC;PT30M
14388567234563;CDC;PT30M
14205643939748;CDC;PT30M
12278147572321;CDC;PT30M
09690593314032;CDC;PT30M
07442547026985;CDC;PT30M
07362952172913;CDC;PT30M
06447033274109;CDC;PT30M
06403473159787;CDC;PT30M
06386975369449;CDC;PT30M
05166136016310;CDC;PT30M
04317510845006;CDC;PT30M
02449059255208;CDC;PT30M
02409840716041;CDC;PT30M
02167438463106;CDC;PT30M
01417510776360;CDC;PT30M
01410130140903;CDC;PT30M
01388711974580;CDC;PT30M
01234442788530;CDC;PT30M
01122865330310;CDC;PT30M
25467438462091;CDC;PT30M
25133140231854;CDC;PT30M
22108538259640;CDC;PT30M
21431837903368;CDC;PT30M
21342836376080;CDC;PT30M
21281910256019;CDC;PT30M
19713169292241;CDC;PT30M
16113458589678;CDC;PT30M
15107814705011;CDC;PT30M
05566425460901;CDC;PT30M
01126483218580;CDC;PT30M
25887554201126;CDC;PT10M
25862228654040;CDC;PT10M
25816208338005;CDC;PT10M
25222865363707;CDC;PT10M
24381331397708;CDC;PT10M
24377134581505;CDC;PT10M
16322720660712;CDC;PT10M
12154558591885;CDC;PT10M
12144283628060;CDC;PT10M
25413458689021;CDC;PT10M
06447033274109;CDC;PT10M
01410130140903;CDC;PT10M
01109261810625;CDC;PT30M
01110853728039;CDC;PT30M
01135311024430;CDC;PT30M
01140520967131;CDC;PT30M
01184370437715;CDC;PT30M
01341968142262;CDC;PT30M
01409261930982;CDC;PT30M
02203039005660;CDC;PT30M
02219681556877;CDC;PT30M
02294211261280;CDC;PT30M
02551664241311;CDC;PT30M
04216787251947;CDC;PT30M
04328075245137;CDC;PT10M
04367583169364;CDC;PT30M
05532995647149;CDC;PT30M
05543415293667;CDC;PT30M
05581041882676;CDC;PT30M
05651374785099;CDC;PT10M
06373082423535;CDC;PT10M
06373082423535;CDC;PT30M
06394211227089;CDC;PT30M
07167293748152;CDC;PT30M
07171490548844;CDC;PT30M
07249638204823;CDC;PT30M
07338060709906;CDC;PT30M
07454847979990;CDC;PT30M
09309406557822;CDC;PT30M
09310419598940;CDC;PT30M
09319102740599;CDC;PT30M
09352821994095;CDC;PT30M
09360057847618;CDC;PT30M
09389869710407;CDC;PT30M
09440520962413;CDC;PT30M
09528509378114;CDC;PT30M
09582633800210;CDC;PT30M
12112735119425;CDC;PT30M
12262373359184;CDC;PT30M
14339507942089;CDC;PT30M
14547177922854;CDC;PT30M
14671490519598;CDC;PT30M
14818379105917;CDC;PT30M
14818379105917;CDC;PT30M
14848625127262;CDC;PT30M
14876700322308;CDC;PT30M
15286685851930;CDC;PT30M
16193487686203;CDC;PT30M
16498986864495;CDC;PT30M
16579450043349;CDC;PT30M
17177713352156;CDC;PT30M
17509406636919;CDC;PT30M
17533863899408;CDC;PT30M
19136323964502;CDC;PT30M
19311143206310;CDC;PT10M
19311432657970;CDC;PT30M
19315774175940;CDC;PT10M
19317076626159;CDC;PT10M
19335889899949;CDC;PT30M
19350217036156;CDC;PT30M
19357742327949;CDC;PT10M
19391895801655;CDC;PT30M
19528075142092;CDC;PT10M
19529232912436;CDC;PT10M
19536324099501;CDC;PT10M
19615050641680;CDC;PT30M
19671635296745;CDC;PT30M
19680607791513;CDC;PT30M
19690738041127;CDC;PT10M
19713892865330;CDC;PT30M
19713892865330;CDC;PT30M
19732706194892;CDC;PT30M
19971924663846;CDC;PT30M
21101736593801;CDC;PT10M
21116353081308;CDC;PT30M
21159334271580;CDC;PT30M
21182923219277;CDC;PT30M
21244428272139;CDC;PT30M
21507380594272;CDC;PT30M
21596526670659;CDC;PT30M
22148190939564;CDC;PT30M
22206222852407;CDC;PT30M
22225180810497;CDC;PT30M
22315774192388;CDC;PT30M
22538060691687;CDC;PT30M
23106222764421;CDC;PT10M
23150940591576;CDC;PT30M
23152677119400;CDC;PT30M
23196960833246;CDC;PT30M
23357308218472;CDC;PT30M
23440086828058;CDC;PT30M
23580318321060;CDC;PT30M
24320983966561;CDC;PT30M
24324601920815;CDC;PT30M
24356295100306;CDC;PT30M
24356439835676;CDC;PT30M
24384081035975;CDC;PT10M
24559768396668;CDC;PT30M
25162228557503;CDC;PT30M
25168596135455;CDC;PT30M
25273516570360;CDC;PT30M
25875832062246;CDC;PT30M
25908248891105;CDC;PT30M
25949348713526;CDC;PT30M
25949348713526;CDC;PT30M
25877713406377;CDC;PT30M
25825180861661;CDC;PT30M
25656150469599;CDC;PT30M
25469464469064;CDC;PT30M
25325904415767;CDC;PT30M
25256150497729;CDC;PT30M
25225180748150;CDC;PT30M
25215484702337;CDC;PT30M
25155571555181;CDC;PT30M
24589724964405;CDC;PT30M
24581186666559;CDC;PT30M
24379884041547;CDC;PT30M
24361070749142;CDC;PT30M
24344862411105;CDC;PT30M
23482344417469;CDC;PT30M
23468885662185;CDC;PT30M
23184225599909;CDC;PT30M
23113748111392;CDC;PT30M
22549059276777;CDC;PT30M
22538060766604;CDC;PT30M
22506222737530;CDC;PT30M
22498986967641;CDC;PT30M
22285383474223;CDC;PT30M
22280897196949;CDC;PT30M
22132561433950;CDC;PT30M
21517510753752;CDC;PT30M
21479305314342;CDC;PT30M
21429232857959;CDC;PT30M
21373950780202;CDC;PT30M
21185962311488;CDC;PT30M
19907091165867;CDC;PT30M
19830680168236;CDC;PT30M
19701881251390;CDC;PT30M
19587264800592;CDC;PT30M
19573661242993;CDC;PT30M
19479884202209;CDC;PT30M
19377568720773;CDC;PT30M
19192763898983;CDC;PT30M
19168306765431;CDC;PT30M
19161939192754;CDC;PT30M
19113313890630;CDC;PT30M
19104630922724;CDC;PT30M
17141244516622;CDC;PT30M
16512156264846;CDC;PT30M
16194355961888;CDC;PT30M
16168162063568;CDC;PT30M
16158899961796;CDC;PT30M
16155426862189;CDC;PT30M
16138205429464;CDC;PT30M
16126772648447;CDC;PT30M
14890738034365;CDC;PT30M
14879015807282;CDC;PT30M
14619247417819;CDC;PT30M
14580752448400;CDC;PT30M
14562952213002;CDC;PT30M
14376410964839;CDC;PT30M
14237481754309;CDC;PT30M
12266714899630;CDC;PT30M
12253690237154;CDC;PT30M
12129088253839;CDC;PT30M
12117510832950;CDC;PT30M
09741678692126;CDC;PT30M
09718523793738;CDC;PT30M
09715340081682;CDC;PT30M
09570622222708;CDC;PT30M
09388567263705;CDC;PT30M
09381331401234;CDC;PT30M
07471924716280;CDC;PT30M
07459334212206;CDC;PT30M
07269030386701;CDC;PT30M
07250795874800;CDC;PT30M
05116353102010;CDC;PT30M
02673082464910;CDC;PT30M
02457452919992;CDC;PT30M
02326917491634;CDC;PT30M
02165991288066;CDC;PT30M
01542257514210;CDC;PT30M
01375397864400;CDC;PT30M
01240086787318;CDC;PT30M
01186685945107;CDC;PT30M
01178581709805;CDC;PT30M
01104052046232;CDC;PT30M
24229232969555;CDC;PT30M
23513314037575;CDC;PT30M
23184225599909;CDC;PT30M
22405643892063;CDC;PT30M
22202025986676;CDC;PT30M
14282923188652;CDC;PT30M
12593632399023;CDC;PT30M
09278726465479;CDC;PT30M
02648769878158;CDC;PT30M
02549059273299;CDC;PT30M
02256150455220;CDC;PT30M
02218813256479;CDC;PT30M
01692185176857;CDC;PT30M
01143994182750;CDC;PT30M
19589724955841;CDC;PT10M
19357887045793;CDC;PT10M
19340086758513;CDC;PT10M
19328654019590;CDC;PT10M
19322575974653;CDC;PT10M
19313024527702;CDC;PT10M
15100289421177;CDC;PT10M
06508827729560;CDC;PT10M
04341678682112;CDC;PT10M
01294790119098;CDC;PT30M
01378871176709;CDC;PT30M
01576410957304;CDC;PT30M
01586685937322;CDC;PT30M
01651808889271;CDC;PT30M
02107959427458;CDC;PT30M
02167583110779;CDC;PT30M
02238350198393;CDC;PT30M
02382633831142;CDC;PT30M
02480173589986;CDC;PT10M
02594645435972;CDC;PT30M
04377568734718;CDC;PT10M
05134587524518;CDC;PT30M
05135889923492;CDC;PT30M
05157887054806;CDC;PT30M
05178871188830;CDC;PT30M
05467293771663;CDC;PT30M
05557308170885;CDC;PT30M
06413892862850;CDC;PT30M
06557308160760;CDC;PT30M
07253400814827;CDC;PT30M
07253400814827;CDC;PT30M
07536613599666;CDC;PT30M
09204630951966;CDC;PT30M
09328654120850;CDC;PT30M
09509117200444;CDC;PT30M
12275108523220;CDC;PT30M
12488277824817;CDC;PT30M
14262952064360;CDC;PT30M
14309117113910;CDC;PT30M
14397105627395;CDC;PT10M
14402026045541;CDC;PT30M
14432416627110;CDC;PT10M
14435889946098;CDC;PT30M
14435889946098;CDC;PT30M
14451230069830;CDC;PT30M
14454413871464;CDC;PT30M
14468596170883;CDC;PT30M
14514471718132;CDC;PT30M
14633574465723;CDC;PT30M
14827206921860;CDC;PT30M
15158465982502;CDC;PT30M
15180318368615;CDC;PT10M
15180318368615;CDC;PT30M
15218234434867;CDC;PT30M
15275687324662;CDC;PT30M
16152387799747;CDC;PT30M
16189580160501;CDC;PT30M
16224601992794;CDC;PT30M
16396816196370;CDC;PT30M
16415918924298;CDC;PT30M
16437771224798;CDC;PT30M
16457308148163;CDC;PT30M
17147177899986;CDC;PT30M
17190159121298;CDC;PT30M
17382344418583;CDC;PT30M
17563096952423;CDC;PT30M
17607959465030;CDC;PT30M
17633140343125;CDC;PT30M
17909840787782;CDC;PT30M
17960781441111;CDC;PT30M
17983791571218;CDC;PT30M
19161794293432;CDC;PT30M
19169174954809;CDC;PT30M
19326917444063;CDC;PT10M
19326917479802;CDC;PT30M
19418813235225;CDC;PT30M
19537915995399;CDC;PT10M
19561939144508;CDC;PT30M
19735745261465;CDC;PT30M
19735745261465;CDC;PT30M
19927206935580;CDC;PT30M
21215050492284;CDC;PT30M
21243125746237;CDC;PT30M
21281910113704;CDC;PT30M
21303039009702;CDC;PT30M
21491172146224;CDC;PT30M
21556439807772;CDC;PT30M
22110998528772;CDC;PT10M
23213458692290;CDC;PT30M
24213313998505;CDC;PT30M
24218089683560;CDC;PT30M
24246309655517;CDC;PT10M
24267148984275;CDC;PT30M
24272503606202;CDC;PT30M
24374095508517;CDC;PT30M
24502604842835;CDC;PT30M
24558176446322;CDC;PT10M
25222431210399;CDC;PT10M
25293342960273;CDC;PT30M
25298263337653;CDC;PT10M
25371056434873;CDC;PT30M
25402315413106;CDC;PT30M
25436758319007;CDC;PT30M
25469030355554;CDC;PT30M
25469609213278;CDC;PT30M
25499710549464;CDC;PT30M
25499710549464;CDC;PT10M
25917076624245;CDC;PT30M
25979450024771;CDC;PT30M
01236179417733;CDC;PT30M
01652821947299;CDC;PT30M
01688277817831;CDC;PT30M
02117366110497;CDC;PT30M
02152243100636;CDC;PT30M
02201012962230;CDC;PT30M
02280752528172;CDC;PT30M
04150217017477;CDC;PT30M
04381620787080;CDC;PT30M
04381620787080;CDC;PT30M
05152532523304;CDC;PT30M
05497539757768;CDC;PT30M
05555861065056;CDC;PT30M
06308248832156;CDC;PT30M
07331114310274;CDC;PT30M
07346309621779;CDC;PT30M
09226483352023;CDC;PT30M
09458755413297;CDC;PT30M
09572648302340;CDC;PT30M
09677423988498;CDC;PT30M
09739507879615;CDC;PT30M
09739942049869;CDC;PT30M
09740665663055;CDC;PT30M
09765991252304;CDC;PT30M
12230390665784;CDC;PT30M
12291751044880;CDC;PT30M
14230245885922;CDC;PT30M
14264833504903;CDC;PT10M
14276121440053;CDC;PT30M
14283067834411;CDC;PT30M
14286107016864;CDC;PT10M
14291172066786;CDC;PT30M
14293342906491;CDC;PT10M
14385817569180;CDC;PT30M
14430245891344;CDC;PT30M
14442112849554;CDC;PT30M
14455137418913;CDC;PT30M
14507814700954;CDC;PT30M
14648046285615;CDC;PT30M
14772069420768;CDC;PT30M
14822141755406;CDC;PT30M
14830101189691;CDC;PT30M
14847901492604;CDC;PT30M
14879160609628;CDC;PT30M
15564399387620;CDC;PT30M
16142980988498;CDC;PT30M
16179160461475;CDC;PT30M
16412879768065;CDC;PT30M
16478147555993;CDC;PT30M
16532850899467;CDC;PT30M
17152387837784;CDC;PT30M
17573950751172;CDC;PT30M
19117221321005;CDC;PT30M
19180463063761;CDC;PT30M
19180463063761;CDC;PT30M
19325325543426;CDC;PT10M
19326193907060;CDC;PT30M
19351953615920;CDC;PT10M
19354992689768;CDC;PT10M
19532416718908;CDC;PT10M
19536613537802;CDC;PT10M
19691316912349;CDC;PT10M
19737626593325;CDC;PT30M
19973082449171;CDC;PT30M
21115195314318;CDC;PT30M
21115195314318;CDC;PT30M
21228943433713;CDC;PT10M
21394356001962;CDC;PT10M
21424312567433;CDC;PT30M
21459044746632;CDC;PT30M
21539652596255;CDC;PT30M
22189580292125;CDC;PT30M
22337192414117;CDC;PT30M
22369609238015;CDC;PT30M
22437916010402;CDC;PT30M
22589724906580;CDC;PT30M
23105933416226;CDC;PT30M
23132127214802;CDC;PT30M
23164688780711;CDC;PT30M
23164688780711;CDC;PT10M
23168451487340;CDC;PT30M
23182633741702;CDC;PT30M
23225180850869;CDC;PT30M
23280463070747;CDC;PT30M
23294790063299;CDC;PT30M
23343994176675;CDC;PT30M
24125615012465;CDC;PT30M
24196382019738;CDC;PT30M
24271490590607;CDC;PT30M
24329811770590;CDC;PT30M
25209117219544;CDC;PT30M
25315340059184;CDC;PT30M
25367727760559;CDC;PT30M
25469175106703;CDC;PT30M
25496092496039;CDC;PT30M
25840955131193;CDC;PT10M
25855282199658;CDC;PT10M
25872937771239;CDC;PT10M
25926772792331;CDC;PT30M
01101012992484;CDC;PT30M
01101012992484;CDC;PT10M
01133140262237;CDC;PT30M
01197684487889;CDC;PT30M
01219392075605;CDC;PT30M
01334732249255;CDC;PT30M
01334876955498;CDC;PT30M
01438205465244;CDC;PT30M
01586541155700;CDC;PT30M
02290448566552;CDC;PT30M
02473805968376;CDC;PT30M
02538205442197;CDC;PT30M
04168451513684;CDC;PT30M
04337626617952;CDC;PT30M
04380463092454;CDC;PT30M
05695079565811;CDC;PT30M
06395658405220;CDC;PT10M
06460347298749;CDC;PT30M
06546164899160;CDC;PT30M
07266859619743;CDC;PT30M
07275976789380;CDC;PT30M
07325325550849;CDC;PT30M
09167583168026;CDC;PT30M
09204341527280;CDC;PT30M
09222431223219;CDC;PT30M
09429667121690;CDC;PT30M
09429667121690;CDC;PT10M
09720694571146;CDC;PT30M
09728798753515;CDC;PT30M
09743849401903;CDC;PT30M
12149493419560;CDC;PT30M
12220115744701;CDC;PT30M
12539507954557;CDC;PT30M
14248914505503;CDC;PT30M
14501447091170;CDC;PT30M
14800289382901;CDC;PT30M
14880607766200;CDC;PT30M
15242691698910;CDC;PT30M
15281186613369;CDC;PT30M
15571924703900;CDC;PT30M
16108538186638;CDC;PT30M
16131258842809;CDC;PT30M
16250940637036;CDC;PT30M
16250940637036;CDC;PT30M
16337047733918;CDC;PT30M
16490303809013;CDC;PT30M
19106078036210;CDC;PT30M
19309117157111;CDC;PT10M
19311722077518;CDC;PT10M
19374819100546;CDC;PT10M
19391751008338;CDC;PT10M
19395224207440;CDC;PT30M
19431548386489;CDC;PT30M
19531114258715;CDC;PT10M
19539941993714;CDC;PT30M
19683212711050;CDC;PT30M
19744862472170;CDC;PT10M
19752966679190;CDC;PT30M
19755137383044;CDC;PT30M
19913024534798;CDC;PT30M
21155861057281;CDC;PT30M
21199276358309;CDC;PT30M
21256584621614;CDC;PT30M
21560057832447;CDC;PT30M
22340086719929;CDC;PT30M
22477279287955;CDC;PT30M
23122575933167;CDC;PT30M
23174095394763;CDC;PT30M
24163386360266;CDC;PT30M
24241099806178;CDC;PT10M
24315629396763;CDC;PT30M
24394789974921;CDC;PT30M
25118379094321;CDC;PT30M
25209840686002;CDC;PT30M
25242691607700;CDC;PT30M
25282489025071;CDC;PT30M
25389869674812;CDC;PT30M
25393776965542;CDC;PT30M
25468596186731;CDC;PT30M
25498407974288;CDC;PT30M
25832706124164;CDC;PT30M
25865267727881;CDC;PT10M
25934008677924;CDC;PT30M
25492185207809;CDC;PT30M
01217510806196;CDC;PT30M
01227062162508;CDC;PT30M
01227062162508;CDC;PT30M
01261504975502;CDC;PT30M
01344428289874;CDC;PT30M
01362083933580;CDC;PT30M
01451953662940;CDC;PT30M
01656295174414;CDC;PT30M
01663820523316;CDC;PT30M
02122286523105;CDC;PT30M
02126483294955;CDC;PT30M
02187554189498;CDC;PT30M
02320549890723;CDC;PT30M
02334876957739;CDC;PT30M
02361070854005;CDC;PT30M
02404630936118;CDC;PT30M
02428509373282;CDC;PT30M
02478292259575;CDC;PT30M
04129088239542;CDC;PT30M
04327062200210;CDC;PT30M
04350361740722;CDC;PT30M
05109696092435;CDC;PT30M
05139942075523;CDC;PT30M
05470332829148;CDC;PT30M
05598263373321;CDC;PT30M
06533140309472;CDC;PT30M
06579594778695;CDC;PT30M
07387120054409;CDC;PT30M
07492764099150;CDC;PT30M
07565557148320;CDC;PT30M
09349059278792;CDC;PT30M
09352243062485;CDC;PT30M
09654413841657;CDC;PT30M
09703038991351;CDC;PT30M
09735889922591;CDC;PT30M
12128075191790;CDC;PT30M
12186251749119;CDC;PT30M
12294500697531;CDC;PT30M
14239218484525;CDC;PT30M
14270622212245;CDC;PT10M
14281620793827;CDC;PT30M
14806512272279;CDC;PT30M
14811432674969;CDC;PT30M
14827062200210;CDC;PT30M
14882923250227;CDC;PT30M
16122431249406;CDC;PT30M
16149782752468;CDC;PT30M
16186541144469;CDC;PT30M
16340520937761;CDC;PT30M
16393777107982;CDC;PT30M
16432995631628;CDC;PT30M
16437915934436;CDC;PT30M
16460202496640;CDC;PT10M
